nivel,codigo,nombre,parent
clase,503146,Melones orgánicos,5031
clase,503147,Moras mulberry orgánicas,5031
clase,503148,Mirtos orgánicos,5031
clase,503149,Nectarinas orgánicos,5031
clase,503150,Naranjas orgánicas,5031
clase,503151,Papayas orgánicas,5031
clase,503152,Maracuyás orgánicas,5031
clase,503153,Duraznos orgánicos,5031
clase,503154,Peras orgánicas,5031
clase,503155,Caquis orgánicos,5031
clase,503156,Piñas orgánicas,5031
clase,503157,Ciruelos Damascos orgánicos,5031
clase,503158,Ciruelas orgánicas,5031
clase,503159,Granadas orgánicas,5031
clase,503160,Pomelos orgánicos,5031
clase,503161,Membrillos orgánicos,5031
clase,503162,Frambuesas orgánicas,5031
clase,503163,Ruibarbos orgánicos,5031
clase,503164,Escaramujos orgánicos,5031
clase,503165,Sapotes orgánicos,5031
clase,503166,Bayas saskatoon orgánicas,5031
clase,503167,Fresas orgánicas,5031
clase,503168,Manzanas dulces orgánicas,5031
clase,503169,Tamarillos orgánicos,5031
clase,503170,Frutas Nominant orgánicas,5031
clase,503171,Aronias orgánicas,5031
clase,503172,Aceitunas orgánicas,5031
clase,503215,Manzanas secas,5032
clase,503216,Albaricoques secos,5032
clase,503217,Bananos secos,5032
clase,503218,Barberries secos,5032
clase,503219,Gayubas secas,5032
clase,503220,Moras secas,5032
clase,503221,Arándanos de mirto secos,5032
clase,503222,Agrás secas,5032
clase,503223,Frutas del pan secas,5032
clase,503224,Chirimoyas secas,5032
clase,503225,Cerezas secas,5032
clase,503226,Citrones secos,5032
clase,503227,Arándanos secos,5032
clase,503228,pasas de Corinto secas,5032
clase,503229,Dátiles secos,5032
clase,503230,Pitahayas secas,5032
clase,503231,Brevas secas,5032
clase,503232,Grosellas secas,5032
clase,503233,Toronjas secas,5032
clase,503234,Uvas de mesa secas,5032
clase,503235,Uvas pasas secas,5032
clase,503236,Uvas para vino secas,5032
clase,503237,Guayabas secas,5032
clase,503238,Arándanos Huckleberry secos,5032
clase,503239,Kiwis secos,5032
clase,503240,Naranjos Chinos (kumquats) secos,5032
clase,503241,Limones secos,5032
clase,503242,Limas secas,5032
clase,503243,Nísperos secos,5032
clase,503244,Mandarinas secas,5032
clase,503245,Mangos secos,5032
clase,503246,Melones secos,5032
clase,503247,Moras mulberry secas,5032
clase,503248,Mirtos secos,5032
clase,503249,Nectarinas secos,5032
clase,503250,Naranjas secas,5032
clase,503251,Papayas secas,5032
clase,503252,Maracuyás secas,5032
clase,503253,Duraznos secos,5032
clase,503254,Peras secas,5032
clase,503255,Caquis secos,5032
clase,503256,Piñas secas,5032
clase,503257,Ciruelos Damascos secos,5032
clase,503258,Ciruelas secas,5032
clase,503259,Granadas secas,5032
clase,503260,Pomelos secos,5032
clase,503261,Membrillos secos,5032
clase,503262,Frambuesas secas,5032
clase,503263,Ruibarbos secos,5032
clase,503264,Escaramujos secos,5032
clase,503265,Sapotes secos,5032
clase,503266,Bayas saskatoon secas,5032
clase,503267,Fresas secas,5032
clase,503268,Manzanas dulces secas,5032
clase,503269,Tamarillos secos,5032
clase,503270,Frutas Nominant secas,5032
clase,503271,Aronias secas,5032
clase,503272,Aceitunas secas,5032
clase,503315,Manzanas orgánicas secas,5033
clase,503316,Albaricoques orgánicos secos,5033
clase,503317,Bananos orgánicos secos,5033
clase,503318,Barberries orgánicos secos,5033
clase,503319,Gayubas orgánicas secas,5033
clase,503320,Moras orgánicas secas,5033
clase,503321,Arándanos de mirto orgánicos secos,5033
clase,503322,Agrás orgánicas secas,5033
clase,503323,Frutas del pan orgánicas secas,5033
clase,503324,Chirimoyas orgánicas secas,5033
clase,503325,Cerezas orgánicas secas,5033
clase,503326,Citrones orgánicos secos,5033
clase,503327,Arándanos orgánicos secos,5033
clase,503328,pasas de Corinto orgánicas secas,5033
clase,503329,Dátiles orgánicos secos,5033
clase,503330,Pitahayas orgánicas secas,5033
clase,503331,Brevas orgánicas secas,5033
clase,503332,Grosellas orgánicas secas,5033
clase,503333,Toronjas orgánicas secas,5033
clase,503334,Uvas de mesa orgánicas secas,5033
clase,503335,Uvas pasas orgánicas secas,5033
clase,503336,Uvas para vino orgánicas secas,5033
clase,503337,Guayabas orgánicas secas,5033
clase,503338,Arándanos Huckleberry orgánicos secos,5033
clase,503339,Kiwis orgánicos secos,5033
clase,503340,Naranjos Chinos (kumquats) orgánicos secos,5033
clase,503341,Limones orgánicos secos,5033
clase,503342,Limas orgánicas secas,5033
clase,503343,Nísperos orgánicos secos,5033
clase,503344,Mandarinas orgánicas secas,5033
clase,503345,Mangos orgánicos secos,5033
clase,503346,Melones orgánicos secos,5033
clase,503347,Moras mulberry orgánicas secas,5033
clase,503348,Mirtos orgánicos secos,5033
clase,503349,Nectarinas orgánicos secos,5033
clase,503350,Naranjas orgánicas secas,5033
clase,503351,Papayas orgánicas secas,5033
clase,503352,Maracuyás orgánicas secas,5033
clase,503353,Duraznos orgánicos secos,5033
clase,503354,Peras orgánicas secas,5033
clase,503355,Caquis orgánicos secos,5033
clase,503356,Piñas orgánicas secas,5033
clase,503357,Ciruelos Damascos orgánicos secos,5033
clase,503358,Ciruelas orgánicas secas,5033
clase,503359,Granadas orgánicas secas,5033
clase,503360,Pomelos orgánicos secos,5033
clase,503361,Membrillos orgánicos secos,5033
clase,503362,Frambuesas orgánicas secas,5033
clase,503363,Ruibarbos orgánicos secos,5033
clase,503364,Escaramujos orgánicos secos,5033
clase,503365,Sapotes orgánicos secos,5033
clase,503366,Bayas saskatoon orgánicas secas,5033
clase,503367,Fresas orgánicas secas,5033
clase,503368,Manzanas dulces orgánicas seca,5033
clase,503369,Tamarillos orgánicos secos,5033
clase,503370,Frutas Nominant orgánicas secas,5033
clase,503371,Aronias orgánicas secas,5033
clase,503372,Aceitunas orgánicas secas,5033
clase,503415,Manzanas congeladas,5034
clase,503416,Albaricoques congelados,5034
clase,503417,Bananos congelados,5034
clase,503418,Barberries congelados,5034
clase,503419,Gayubas congeladas,5034
clase,503420,Moras congeladas,5034
clase,503421,Arándanos de mirto congelados,5034
clase,503422,Agrás congeladas,5034
clase,503423,Frutas del pan congeladas,5034
clase,503424,Chirimoyas congeladas,5034
clase,503425,Cerezas congeladas,5034
clase,503426,Citrones congelados,5034
clase,503427,Arándanos congelados,5034
clase,503428,pasas de Corinto congeladas,5034
clase,503429,Dátiles congelados,5034
clase,503430,Pitahayas congeladas,5034
clase,503431,Brevas congeladas,5034
clase,503432,Grosellas congeladas,5034
clase,503433,Toronjas congeladas,5034
clase,503434,Uvas de mesa congeladas,5034
clase,503435,Uvas pasas congeladas,5034
clase,503436,Uvas para vino congeladas,5034
clase,503437,Guayabas congeladas,5034
clase,503438,Arándanos Huckleberry congelados,5034
clase,503439,Kiwis congelados,5034
clase,503440,Naranjos Chinos (kumquats) congelados,5034
clase,503441,Limones congelados,5034
clase,503442,Limas congeladas,5034
clase,503443,Nísperos congelados,5034
clase,503444,Mandarinas congeladas,5034
clase,503445,Mangos congelados,5034
clase,503446,Melones congelados,5034
clase,503447,Moras mulberry congeladas,5034
clase,503448,Mirtos congelados,5034
clase,503449,Nectarinas congelados,5034
clase,503450,Naranjas congeladas,5034
clase,503451,Papayas congeladas,5034
clase,503452,Maracuyás congeladas,5034
clase,503453,Duraznos congelados,5034
clase,503454,Peras congeladas,5034
clase,503455,Caquis congelados,5034
clase,503456,Piñas congeladas,5034
clase,503457,Ciruelos Damascos congelados,5034
clase,503458,Ciruelas congeladas,5034
clase,503459,Granadas congeladas,5034
clase,503460,Pomelos congelados,5034
clase,503461,Membrillos congelados,5034
clase,503462,Frambuesas congeladas,5034
clase,503463,Ruibarbos congelados,5034
clase,503464,Escaramujos congelados,5034
clase,503465,Sapotes congelados,5034
clase,503466,Bayas saskatoon congeladas,5034
clase,503467,Fresas congeladas,5034
clase,503468,Manzanas dulces congeladas,5034
clase,503469,Tamarillos congelados,5034
clase,503470,Frutas Nominant congeladas,5034
clase,503471,Aronias congeladas,5034
clase,503472,Aceitunas congeladas,5034
clase,503515,Manzanas orgánicas congeladas,5035
clase,503516,Albaricoques orgánicos congelados,5035
clase,503517,Bananos orgánicos congelados,5035
clase,503518,Barberries orgánicos congelados,5035
clase,503519,Gayubas orgánicas congeladas,5035
clase,503520,Moras orgánicas congeladas,5035
clase,503521,Arándanos de mirto orgánicos congelados,5035
clase,503522,Agrás orgánicas congeladas,5035
clase,503523,Frutas del pan orgánicas congeladas,5035
clase,503524,Chirimoyas orgánicas congeladas,5035
clase,503525,Cerezas orgánicas congeladas,5035
clase,503526,Citrones orgánicos congelados,5035
clase,503527,Arándanos orgánicos congelados,5035
clase,503528,pasas de Corinto orgánicas congeladas,5035
clase,503529,Dátiles orgánicos congelados,5035
clase,503530,Pitahayas orgánicas congeladas,5035
clase,503531,Brevas orgánicas congeladas,5035
clase,503532,Grosellas orgánicas congeladas,5035
clase,503533,Toronjas orgánicas congeladas,5035
clase,503534,Uvas de mesa orgánicas congeladas,5035
clase,503535,Uvas pasas orgánicas congeladas,5035
clase,503536,Uvas para vino orgánicas congeladas,5035
clase,503537,Guayabas orgánicas congeladas,5035
clase,503538,Arándanos Huckleberry orgánicos congelados,5035
clase,503539,Kiwis orgánicos congelados,5035
clase,503540,Naranjos Chinos (kumquats) orgánicos congelados,5035
clase,503541,Limones orgánicos congelados,5035
clase,503542,Limas orgánicas congeladas,5035
clase,503543,Nísperos orgánicos congelados,5035
clase,503544,Mandarinas orgánicas congeladas,5035
clase,503545,Mangos orgánicos congelados,5035
clase,503546,Melones orgánicos congelados,5035
clase,503547,Moras mulberry orgánicas congeladas,5035
clase,503548,Mirtos orgánicos congelados,5035
clase,503549,Nectarinas orgánicos congelados,5035
clase,503550,Naranjas orgánicas congeladas,5035
clase,503551,Papayas orgánicas congeladas,5035
clase,503552,Maracuyás orgánicas congeladas,5035
clase,503553,Duraznos orgánicos congelados,5035
clase,503554,Peras orgánicas congeladas,5035
clase,503555,Caquis orgánicos congelados,5035
clase,503556,Piñas orgánicas congeladas,5035
clase,503557,Ciruelos Damascos orgánicos congelados,5035
clase,503558,Ciruelas orgánicas congeladas,5035
clase,503559,Granadas orgánicas congeladas,5035
clase,503560,Pomelos orgánicos congelados,5035
clase,503561,Membrillos orgánicos congelados,5035
clase,503562,Frambuesas orgánicas congeladas,5035
clase,503563,Ruibarbos orgánicos congelados,5035
clase,503564,Escaramujos orgánicos congelados,5035
clase,503565,Sapotes orgánicos congelados,5035
clase,503566,Bayas saskatoon orgánicas congeladas,5035
clase,503567,Fresas orgánicas congeladas,5035
clase,503568,Manzanas dulces orgánicas congeladas,5035
clase,503569,Tamarillos orgánicos congelados,5035
clase,503570,Frutas Nominant orgánicas congeladas,5035
clase,503571,Aronias orgánicas congeladas,5035
clase,503572,Aceitunas orgánicas congeladas,5035
clase,503615,Manzanas en lata o en frasco,5036
clase,503616,Albaricoques en lata o en frasco,5036
clase,503617,Bananos en lata o en frasco,5036
clase,503618,Barberries en lata o en frasco,5036
clase,503619,Gayubas en lata o en frasco,5036
clase,503620,Moras en lata o en frasco,5036
clase,503621,Arándanos de mirto en lata o en frasco,5036
clase,503622,Agrás en lata o en frasco,5036
clase,503623,Frutas del pan en lata o en frasco,5036
clase,503624,Chirimoyas en lata o en frasco,5036
clase,503625,Cerezas en lata o en frasco,5036
clase,503626,Citrones en lata o en frasco,5036
clase,503627,Arándanos en lata o en frasco,5036
clase,503628,pasas de Corinto en lata o en frasco,5036
clase,503629,Dátiles en lata o en frasco,5036
clase,503630,Pitahayas en lata o en frasco,5036
clase,503631,Brevas en lata o en frasco,5036
clase,503632,Grosellas en lata o en frasco,5036
clase,503633,Toronjas en lata o en frasco,5036
clase,503634,Uvas de mesa en lata o en frasco,5036
clase,503635,Uvas pasas en lata o en frasco,5036
clase,503636,Uvas para vino en lata o en frasco,5036
clase,503637,Guayabas en lata o en frasco,5036
clase,503638,Arándanos Huckleberry en lata o en frasco,5036
clase,503639,Kiwis en lata o en frasco,5036
clase,503640,Naranjos Chinos (kumquats) en lata o en frasco,5036
clase,503641,Limones en lata o en frasco,5036
clase,503642,Limas en lata o en frasco,5036
clase,503643,Nísperos en lata o en frasco,5036
clase,503644,Mandarinas en lata o en frasco,5036
clase,503645,Mangos en lata o en frasco,5036
clase,503646,Melones en lata o en frasco,5036
clase,503647,Moras mulberry en lata o en frasco,5036
clase,503648,Mirtos en lata o en frasco,5036
clase,503649,Nectarinas en lata o en frasco,5036
clase,503650,Naranjas en lata o en frasco,5036
clase,503651,Papayas en lata o en frasco,5036
clase,503652,Maracuyás en lata o en frasco,5036
clase,503653,Duraznos en lata o en frasco,5036
clase,503654,Peras en lata o en frasco,5036
clase,503655,Caquis en lata o en frasco,5036
clase,503656,Piñas en lata o en frasco,5036
clase,503657,Ciruelos Damascos en lata o en frasco,5036
